,nospace,hate_speech,offensive_language,count_words,total_rating,hate_out_tot,offense_out_tot,count_perc,log_count,pos_log
1537,fggt,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1538,prck,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1541,ars,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1542,bstrd,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1547,fckr,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1548,fckn,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1549,dck,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1550,prckr,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1551,knt,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1552,cnnt,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1554,cumface,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1555,cumhole,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1556,slutbag,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1557,gooch,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1558,nutjob,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1559,numpty,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1560,twit,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1561,twunt,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1562,trollop,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1563,scrote,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1564,cumrag,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1565,pissrag,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1566,cumdump,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1567,fucknut,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1568,abid,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1569,Arabian,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1570,armo,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1571,aseng,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1572,banana,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1573,brownie,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1574,chotara,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1575,kyotara,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1576,chukhna,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1577,churka,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1578,coconut,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1579,cracker,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1580,crucco,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1581,descent,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1582,dogun,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1583,eyetie,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1584,fenian,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1585,flip,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1586,fritz,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1587,gabacho,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1588,gaijin,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1589,gammon,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1590,godon,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1591,gub,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1592,guiri,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1593,guido,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1594,guinea,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1595,gusano,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1596,gweilo,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1597,gwer,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1598,haji,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1600,Madrasi,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1601,mambet,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1602,mamluk,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1603,hick,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1604,honkie,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1605,hun,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1606,jerry,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1607,kalar,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1608,kalu,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1609,kalia,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1610,kallu,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1611,kebab,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1612,labas,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1613,laowai,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1614,locust,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1615,mayate,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1616,mick,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1617,mocro,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1618,paddy,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1619,pancake,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1620,riots,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1621,sawney,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1622,Teague,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1623,ghetto,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1625,taig,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1626,bomber,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1627,wasian,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1628,zip,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1629,88,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1630,fk,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1631,fkr,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1632,fker,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1633,1488,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1634,14,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1635,GTFO,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1636,H8,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1637,DGAF,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1638,LMAO,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
1639,LMFAO,1,1,1,2,0.5,0.5,8.96780557797507e-05,-9.319284458965361,9.319284458965361
